year,Country,Season
1948,Europe,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,America,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1948,Australia,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Africa,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,Asia,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,Australia,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,America,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1952,Europe,Summer
1956,Africa,Summer
1956,Africa,Summer
1956,Africa,Summer
1956,Africa,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Asia,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,Australia,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,Europe,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1956,America,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Asia,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,Africa,Summer
1960,Africa,Summer
1960,Africa,Summer
1960,Africa,Summer
1960,Africa,Summer
1960,Africa,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,Australia,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,America,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
1960,Europe,Summer
